AuthorId,RecipeId,Time,HighCalories,HighProtein,LowFat,LowSugar,HighFiber
550646E,422599,900.2543852468993,0.0,Yes,0,Indifferent,0
2000264202A,215042,3600.0365174964545,0.0,Indifferent,0,0,0
2000401754A,162877,25200.222301585127,0.0,Yes,0,Indifferent,0
1658473A,294481,2099.831991541811,1,Indifferent,1,0,0
728947E,72308,2999.2975838856187,1,Indifferent,0,Indifferent,0
2002127663B,103409,9599.87907298207,1,Indifferent,0,0,0
2002451946E,428285,601.1838640424072,1,Indifferent,1,0,0
1803435676B,15551,6302.30271477637,1,Yes,1,0,1
2000827979A,306987,2398.5244789873236,0.0,Indifferent,0,0,0
1625155A,389275,3598.3892544322534,0.0,Indifferent,1,0,1
481946E,57919,2399.973856691009,0.0,Indifferent,0,0,0
1400784B,3180,1500.446393261338,1,Indifferent,0,0,1
2024767A,221777,601.3560535207474,0.0,Yes,0,0,1
493556C,40982,7799.245516309209,0.0,Yes,0,Indifferent,0
2002411426D,359230,478.6165220441256,1,Indifferent,0,0,1
2000277278B,46922,3001.47516472206,0.0,Yes,1,0,1
2001662935A,90246,1800.30731166042,1,Yes,0,Indifferent,1
2002056122D,246989,3899.8062829864143,0.0,Indifferent,1,0,0
2002459711B,47391,241.53835324392875,1,Indifferent,0,0,1
355769B,119417,899.7664942551241,0.0,Indifferent,1,Indifferent,0
2002674333D,72631,899.2148537089303,0.0,Yes,0,0,0
2000865063A,47188,4498.56373440285,0.0,Indifferent,0,Indifferent,0
2002220769B,36140,2999.749739960461,0.0,Yes,0,0,0
729622E,218856,3300.9031278373172,1,Indifferent,1,Indifferent,1
544862D,111734,1799.386277658198,0.0,Indifferent,0,0,1
361999A,204259,3901.345076211297,0.0,Indifferent,1,0,0
2000029214C,170434,2998.6944461669364,0.0,Indifferent,0,0,0
2001060157B,89207,1198.9352063236302,0.0,Yes,0,Indifferent,0
1802743409E,56315,0.7182520983016897,0.0,Indifferent,0,0,1
1338937A,168622,1213201.7721246935,0.0,Yes,1,0,0
1382040C,383929,7501.63617056104,0.0,Indifferent,0,0,0
1223287D,442977,5699.880894079221,0.0,Yes,1,Indifferent,1
402712D,55840,239.0930866128056,0.0,Indifferent,0,0,0
1802619111D,157069,1501.1517029574543,1,Indifferent,1,0,1
1091386B,92095,361.4857441401627,0.0,Yes,1,0,0
104168A,41040,1498.0769817977582,0.0,Yes,1,0,0
596377E,133562,899.7534171034313,1,Yes,0,0,0
2001038679A,77978,4201.947198711815,0.0,Yes,1,Indifferent,0
2000680743E,179972,1199.9250699901158,0.0,Yes,0,0,1
1316891A,160394,3001.063427038912,1,Indifferent,0,0,1
352828A,380078,1499.7677783261872,1,Indifferent,0,Indifferent,1
2002252566D,514605,4499.873692547848,1,Yes,0,Indifferent,0
488363A,114514,3899.695602114133,0.0,Indifferent,1,0,0
2001810240B,350624,1801.2487387639633,1,Yes,1,0,0
56895D,152347,1799.8628575697448,1,Indifferent,1,0,1
2000770105C,68358,2100.2155731399257,0.0,Yes,0,Indifferent,0
2001967057C,78017,3898.747241929638,0.0,Yes,0,Indifferent,1
396351A,221675,6600.5584036775535,0.0,Yes,0,Indifferent,1
1374360C,464087,20699.88848494549,1,Indifferent,1,Indifferent,0
1635795E,312216,29821.212192213537,0.0,Indifferent,0,0,0
1138673D,117194,9000.76571778603,1,Indifferent,0,0,0
1052063E,19766,3598.217511955449,1,Yes,0,0,0
326409D,78194,18599.470409726757,0.0,Yes,0,0,0
2434846A,3579,26099.620255287136,0.0,Yes,1,Indifferent,1
8406E,205093,1799.5191383536046,1,Indifferent,1,0,0
2001837659B,52892,1499.6601182425527,0.0,Indifferent,1,Indifferent,0
381754A,14991,1799.6049473313649,0.0,Indifferent,0,0,0
313535D,180306,2399.9508040481173,1,Indifferent,1,0,1
688301A,9979,3000.0644062333845,1,Yes,0,0,0
2001523148D,238542,1499.6735472031387,0.0,Indifferent,0,0,0
386681C,304276,2400.608468431179,0.0,Yes,0,0,1
2002147012D,2526,1500.2455023665916,0.0,Yes,1,Indifferent,0
208565E,16584,2998.7722965679004,1,Indifferent,0,0,0
465269B,36431,2700.0793956441416,0.0,Indifferent,0,Indifferent,1
1802722495E,70037,4801.571374345764,0.0,Yes,0,0,1
2000696720D,27520,899.9806624929835,0.0,Indifferent,0,0,0
435013E,38783,2399.2001629688475,0.0,Indifferent,0,Indifferent,0
1059475B,356904,1199.275599124008,1,Yes,0,Indifferent,1
366076D,100798,3900.02397214697,0.0,Indifferent,0,0,0
2002189435C,38846,3299.9411782234156,1,Yes,1,0,0
1620225C,138709,3598.9287218514346,0.0,Yes,1,0,0
16989B,16769,8099.610832834728,0.0,Indifferent,0,Indifferent,1
2001047035D,43826,600.676517720637,0.0,Yes,1,0,0
405061C,90941,298.39257530961373,0.0,Yes,0,0,0
2416434E,208188,1200.4684124974185,1,Indifferent,0,Indifferent,0
2000546852A,147262,2759.5681384818845,0.0,Indifferent,1,Indifferent,0
884733A,83547,1199.8503535008665,1,Yes,0,0,1
338101E,139694,4499.935761640361,0.0,Indifferent,1,Indifferent,0
1424855D,224770,21899.67767424555,0.0,Indifferent,0,Indifferent,1
2370779C,67256,2398.8232856846844,1,Indifferent,0,0,0
2001015198A,128350,4499.834044962758,0.0,Indifferent,1,Indifferent,0
2001682451C,265936,2999.819309411972,0.0,Yes,1,0,0
1822468D,124074,7798.850054805842,0.0,Yes,0,Indifferent,0
386681C,293494,4501.777847737225,0.0,Yes,1,Indifferent,0
2002521330B,104399,1500.2598661029683,0.0,Indifferent,1,0,0
2000279861D,176286,1499.406557421662,1,Yes,0,Indifferent,1
2671254B,156833,299.6914591052385,0.0,Indifferent,0,0,0
188940B,290246,2101.210998333338,0.0,Indifferent,0,Indifferent,0
2577188D,301497,300.71558547356693,1,Indifferent,1,Indifferent,1
223784D,98783,1799.8932531038142,1,Yes,1,0,1
1771367E,15397,4798.638560994214,1,Yes,0,Indifferent,0
2001548610E,171616,899.5957249638981,1,Indifferent,1,0,1
975069A,54752,22498.693013318734,1,Indifferent,0,0,1
2000816938E,37318,899.801529493328,0.0,Yes,0,Indifferent,0
1517354E,53473,601.2526921046464,1,Yes,1,Indifferent,0
1801537445B,211839,2699.0154208331915,1,Indifferent,1,Indifferent,1
356867D,208258,2699.781857161646,1,Indifferent,0,Indifferent,1
2001356891A,288440,3598.77302502033,0.0,Yes,0,0,0
70027A,243965,1200.0609372333067,0.0,Indifferent,0,0,0
2001939025D,274683,899.6312811678335,0.0,Indifferent,0,Indifferent,0
711407A,60863,1800.0737173785728,0.0,Indifferent,1,0,0
2577489D,81115,1498.9541402889247,1,Indifferent,0,0,1
727815D,346605,3599.494880168775,1,Yes,0,0,1
754183D,249216,14700.243887555776,1,Yes,0,0,1
1930181E,248771,1799.76579444332,0.0,Yes,0,Indifferent,0
1829123C,41142,1499.1586446853255,1,Yes,1,0,1
323130D,353610,3600.7833247195335,0.0,Yes,0,Indifferent,1
1757806B,185533,2098.6744301784643,1,Indifferent,0,0,1
1303967D,270279,5700.277106834862,1,Yes,0,0,1
1519960B,44729,2219.306141877644,0.0,Indifferent,0,0,0
987487A,147497,6297.627777069131,1,Indifferent,0,Indifferent,0
1413950E,15700,1800.821848846614,0.0,Yes,0,0,1
2002182202D,200168,4499.881181021139,0.0,Indifferent,0,Indifferent,0
1629058D,83828,3300.221773030072,1,Indifferent,0,0,1
1325476C,294196,3600.8584769498593,0.0,Indifferent,0,0,0
37106C,66603,300.4992450036992,1,Yes,0,0,0
2000271130C,218288,15299.904148011788,0.0,Yes,0,Indifferent,1
2818778E,372083,3600.611047111412,0.0,Indifferent,1,0,0
686416E,94055,3000.2688596308917,1,Indifferent,0,0,1
2739374E,269713,600.0427476693657,0.0,Indifferent,1,0,0
2530954B,100762,1800.477993793127,0.0,Yes,1,Indifferent,0
282005C,459093,11399.464504811043,0.0,Indifferent,0,0,1
381707B,37336,599.4124186772783,1,Indifferent,0,0,0
30791B,40983,2399.87717182459,1,Indifferent,1,Indifferent,1
39674E,60235,2100.5902274378664,1,Indifferent,0,Indifferent,1
1917741C,9506,15600.673797894467,0.0,Indifferent,0,0,1
1673589D,28670,900.7619388813658,1,Yes,1,0,1
2000366025E,5287,2101.064137788939,0.0,Indifferent,0,0,0
763707B,424183,2399.3258358363423,1,Yes,0,0,0
207676C,177500,5399.342564746629,1,Indifferent,0,0,1
1802911870C,284939,1200.2755054410757,1,Indifferent,0,0,0
892063C,22986,26098.978524814745,1,Indifferent,0,0,0
2427162A,56307,901.4811838653228,1,Indifferent,1,0,0
2002196312A,23645,1198.022216828422,0.0,Yes,0,0,0
1097900A,380608,4799.9553381543565,0.0,Indifferent,1,Indifferent,1
2838579A,185445,1500.0315890799588,0.0,Yes,1,0,1
835323D,117836,19801.106821468202,1,Yes,0,Indifferent,1
2002382488A,85350,600.3084360967697,1,Indifferent,1,0,0
548083E,162138,299.6880563783397,1,Indifferent,0,Indifferent,0
844229C,268944,2400.598678641909,1,Yes,0,0,0
562526E,84427,3598.4711422007776,0.0,Yes,0,Indifferent,0
1745114E,7728,2699.4854920064686,1,Indifferent,1,0,1
1328608B,51933,3598.013945968972,0.0,Yes,1,0,1
2493873E,377411,1620.0940316749186,0.0,Indifferent,0,0,0
883903D,29833,4200.328324696415,0.0,Indifferent,0,Indifferent,1
779107A,199171,18599.279686880313,0.0,Yes,1,0,0
2577188D,363280,600.5628964867784,1,Yes,0,0,1
1979822C,108524,601.5524205967781,0.0,Indifferent,0,0,0
1635795E,293905,3002.314888034985,1,Indifferent,1,0,0
1434833C,138565,1918.3112725501712,0.0,Indifferent,0,0,1
1235623C,242125,1799.7610337309402,1,Yes,1,Indifferent,1
1606626E,50816,2400.35054289836,1,Indifferent,0,Indifferent,0
1803461391E,88453,4801.525351262273,0.0,Indifferent,0,0,0
120462B,76470,1201.2551557074198,0.0,Indifferent,0,0,1
1709681B,119438,1200.8951234116137,1,Yes,1,Indifferent,1
493556C,2264,29700.562344750106,1,Indifferent,1,Indifferent,1
1802877278B,199604,6541.433409793056,0.0,Yes,1,0,0
818125A,226673,2399.3932968128843,0.0,Yes,1,0,0
1800065150C,285195,1800.4312144688167,1,Indifferent,1,0,0
2000084973C,116849,1799.5805928916238,1,Yes,0,0,0
2094148C,73440,1799.7484433995696,1,Yes,1,Indifferent,0
104168A,40869,4798.653174853939,1,Yes,0,0,0
2002157358A,178186,1800.1944476567844,1,Yes,1,0,0
1800093616E,484513,3000.0887499491646,1,Indifferent,0,0,0
403342E,68876,1800.555182551045,0.0,Indifferent,1,0,0
711172D,76891,300.2985011183685,1,Yes,0,Indifferent,0
278940B,190953,1800.4572622900214,0.0,Yes,0,0,0
1708911E,227257,1801.6000338803292,0.0,Indifferent,0,Indifferent,0
2788347E,218280,4199.5921421573585,1,Indifferent,0,Indifferent,1
332100B,28377,2999.533576110028,0.0,Indifferent,0,Indifferent,1
675445C,188706,3600.0881031757217,0.0,Indifferent,0,0,0
2228949C,247965,2699.075867294442,0.0,Indifferent,0,0,1
2002027797C,463509,3600.6879092258473,0.0,Yes,0,Indifferent,0
546875B,23766,1200.264692573713,0.0,Indifferent,0,0,0
683746A,50101,898.2980279728237,0.0,Indifferent,0,0,1
2001126836C,4167,602.0221955465629,0.0,Yes,0,0,1
2000376616A,274329,480.496092400594,1,Yes,0,0,1
365453E,431542,2398.728610196471,1,Yes,0,0,0
2001376005E,73355,1201.3965367206424,0.0,Yes,0,Indifferent,1
1020153C,373245,2701.1912836086585,1,Yes,1,0,0
413839C,75894,2700.574221519404,0.0,Indifferent,0,0,0
11458782E,85373,302.0004942854467,0.0,Indifferent,1,0,1
352885D,229618,5699.489402778774,0.0,Indifferent,0,0,1
2000322257D,108225,1200.1930012786495,0.0,Indifferent,1,0,0
1302598A,52620,1799.8741397484985,0.0,Yes,1,0,1
456221D,47610,3000.6971787497123,0.0,Indifferent,0,0,1
91994A,326754,5400.564060648505,1,Yes,1,0,0
2002530924C,13098,3598.8031004963223,0.0,Yes,0,0,0
1800238500D,34667,3001.377326414111,0.0,Yes,1,Indifferent,0
1801537445B,201758,300.7740102675274,1,Indifferent,0,Indifferent,0
1438575A,99712,958.8946282626802,1,Indifferent,0,0,1
42340B,136517,600.5368923623182,1,Indifferent,1,0,1
2641968A,67733,2400.360916077658,1,Yes,0,0,0
2001283111C,26820,2519.6202732517468,1,Indifferent,0,0,0
2180612D,23821,40199.442342110095,0.0,Yes,1,0,0
1101195E,269038,6299.275197024239,1,Yes,1,0,0
2002657307B,35096,1499.8797182931396,0.0,Indifferent,0,0,0
1941891A,64267,2999.676770058377,0.0,Yes,0,0,0
2000093139E,79034,3600.450922119372,1,Indifferent,1,0,1
596377E,10136,3901.392984987014,1,Yes,1,0,1
2001617200A,227542,2102.07566006498,1,Indifferent,0,0,0
1084438C,49896,1798.3619588275767,0.0,Yes,0,0,1
1802633866B,105545,299.6431707503836,0.0,Indifferent,0,0,0
1971379D,71273,11698.991584327685,0.0,Indifferent,0,0,1
1188617B,15963,3900.574366977619,0.0,Yes,1,0,1
621023A,9727,23401.24517041947,0.0,Indifferent,0,Indifferent,0
956104D,72308,2999.840843483551,1,Indifferent,0,0,1
366076D,78707,1500.0277053410823,0.0,Yes,1,0,0
935221A,167797,1620.52380900767,1,Yes,1,Indifferent,0
1324811A,66093,4498.953323733661,1,Yes,1,Indifferent,0
45836E,262553,5099.291551128405,0.0,Indifferent,1,Indifferent,0
1402544B,45330,719.6335452047703,1,Yes,1,Indifferent,0
562526E,16325,11399.828408586283,0.0,Indifferent,1,Indifferent,0
1802686027D,12080,2399.8691923679903,1,Indifferent,1,0,1
168462B,28768,3900.5948858822335,1,Yes,1,Indifferent,1
2001262063C,483015,3600.436568201459,0.0,Indifferent,0,Indifferent,0
2122722D,482290,5099.129843348268,1,Indifferent,0,Indifferent,0
679960B,88330,3898.760402944152,0.0,Yes,0,Indifferent,0
518537E,367498,2701.5589641218803,0.0,Yes,0,0,0
2460426A,511199,5401.960954887736,0.0,Yes,0,Indifferent,1
1800359337E,40832,599.854145588876,1,Indifferent,0,0,1
2001381969E,326661,598.5456897462273,0.0,Yes,0,0,1
382893C,74554,421.6438668563975,0.0,Indifferent,0,0,1
681828C,54343,8099.447483359349,0.0,Indifferent,0,Indifferent,1
113493A,26191,3600.0009660444057,0.0,Yes,0,0,0
2102870A,83141,1200.2923993729946,0.0,Indifferent,0,0,0
2000479173B,253722,3302.7226135698693,0.0,Yes,0,Indifferent,0
892642B,500707,1800.6415957667036,1,Yes,0,0,1
2002799386C,535690,2698.763993412471,0.0,Indifferent,0,0,0
1749627E,79325,1800.0272045353506,1,Yes,0,0,0
2002095860A,307154,11700.799384920572,1,Yes,0,0,0
2108046B,82486,5398.54957613366,1,Yes,0,0,1
1398069B,415661,-0.5490979556316081,1,Yes,0,0,1
873628C,31516,778.2417823377637,1,Yes,0,0,1
549754A,58760,11699.9998373996,1,Indifferent,1,0,0
1566612A,202390,4799.487269028706,0.0,Yes,0,0,0
1802201704C,50291,4500.008984431362,1,Indifferent,0,0,0
589747E,155959,1799.843353408567,1,Indifferent,0,Indifferent,0
101828D,243293,4198.274000981676,0.0,Indifferent,0,0,0
611106A,186432,2699.7461879758453,1,Yes,0,Indifferent,0
1042948B,328537,1798.1167147142935,0.0,Indifferent,0,0,1
32673E,48258,15300.44942430692,0.0,Indifferent,0,Indifferent,0
2002155260B,116989,4499.947868748837,0.0,Indifferent,0,Indifferent,1
751444B,406331,3599.8151208294166,0.0,Indifferent,0,Indifferent,0
521247B,250852,1800.5624305146234,0.0,Yes,1,0,0
2001423706C,48641,1681.0689106313157,0.0,Indifferent,0,Indifferent,1
2000242655C,307927,2999.691069026612,0.0,Indifferent,0,0,1
2824219B,82191,3001.035520018922,0.0,Yes,0,0,0
41867B,60136,301.12416178175584,0.0,Indifferent,0,Indifferent,0
335475B,103443,3899.1486021343553,1,Indifferent,0,0,0
2002425731D,68178,899.5828311061201,0.0,Indifferent,0,Indifferent,0
1997882E,117780,1798.7306951680291,0.0,Indifferent,0,0,1
1803511504A,503558,1199.694428008902,0.0,Yes,1,Indifferent,1
2919616E,408294,2101.1561026538943,0.0,Indifferent,0,0,0
84081E,28140,8999.753952716204,0.0,Yes,0,0,1
1544298E,152441,2998.6735608406943,0.0,Yes,1,Indifferent,0
1557261C,422466,1800.839342986967,0.0,Indifferent,1,0,1
1802806122A,72780,6001.376588817851,0.0,Yes,1,0,0
60855C,97745,899.2955331916427,0.0,Indifferent,0,0,1
828626B,11619,1201.9263780270917,0.0,Yes,1,0,1
1757530D,154142,600.213232229664,0.0,Indifferent,0,0,1
2372754B,5194,3600.7955808892452,0.0,Indifferent,0,0,0
2001558229C,29829,2101.0575173532256,1,Indifferent,0,0,0
2000344725E,39369,1799.3231976839909,0.0,Indifferent,0,Indifferent,1
2002539890C,33671,2698.088220057543,0.0,Indifferent,1,0,0
1558517C,89105,4499.123186907566,1,Yes,0,0,1
2001721677E,12785,9300.225528026842,0.0,Indifferent,0,0,1
2514982D,29155,3599.5558515069933,0.0,Indifferent,0,0,1
2664314B,466716,2999.625803980679,0.0,Indifferent,0,0,1
2001588505D,341042,2998.8520953466405,1,Indifferent,1,0,0
1196337A,28500,3001.7089280717005,1,Indifferent,1,0,1
1709681B,101104,4500.088306847521,0.0,Indifferent,0,Indifferent,1
2001969175C,139310,598.84610070539,0.0,Yes,0,0,0
2004296C,18725,3899.979020433555,1,Indifferent,0,Indifferent,0
552055C,101651,5398.560401277888,0.0,Indifferent,0,0,0
2819153D,261394,1199.1111943449596,1,Yes,0,0,1
2002013280D,44849,4500.865639491448,0.0,Yes,0,0,0
37220E,137724,479.9954773226788,1,Indifferent,0,Indifferent,0
430971A,280797,4501.457602155697,1,Indifferent,0,0,1
2614944A,354141,1079.1580994729975,1,Indifferent,1,0,1
2001447941C,198962,3001.088287069092,1,Indifferent,0,0,0
2001038679A,179233,598.5278151957087,0.0,Yes,1,Indifferent,0
274993C,34639,2399.388473969535,1,Indifferent,0,0,1
2002219246D,121200,2399.935422031729,0.0,Indifferent,0,0,0
2000167481E,208155,1799.068926865218,0.0,Indifferent,0,0,0
1930181E,285853,1499.4763910365132,0.0,Indifferent,1,0,1
2002173850A,264447,3899.835442541239,1,Yes,1,0,1
19676C,74099,2400.6383367393687,1,Indifferent,0,0,1
2001535420A,8596,3300.2269132388083,0.0,Indifferent,0,0,0
2001628888C,90323,6601.835140541538,0.0,Indifferent,0,0,0
364607E,4089,2702.447906237001,0.0,Indifferent,1,0,0
589009E,263699,4500.837451854448,0.0,Yes,1,Indifferent,0
1889271E,105737,598.7937197042511,0.0,Yes,0,Indifferent,0
1625155A,481310,7198.307635093136,0.0,Indifferent,0,0,1
863645A,164706,1319.7474615651338,1,Yes,0,0,1
2369916D,271003,2698.042882563667,1,Indifferent,0,0,0
2001992595B,26257,2401.506663175151,0.0,Indifferent,1,0,1
2919984D,270975,900.1028736637692,1,Indifferent,0,0,0
1225354D,412049,2397.795249761658,0.0,Yes,0,0,1
2002514229E,185438,8999.729225779332,0.0,Yes,1,Indifferent,0
1088067C,83561,4200.554307429577,0.0,Indifferent,0,0,1
322000D,26487,242.71441022461073,0.0,Indifferent,0,0,1
1803166310E,147797,1500.3868357861738,0.0,Yes,1,0,0
488773C,209670,2699.131184536072,0.0,Indifferent,0,Indifferent,0
39569B,119168,2700.129007469858,1,Indifferent,0,0,0
2002040356A,12699,3899.2805810817895,0.0,Yes,0,0,1
2000141054B,292827,2219.8879331172743,1,Indifferent,0,Indifferent,0
2954161D,342234,1798.949650008993,1,Yes,0,Indifferent,1
1800395424D,128586,1800.294827031045,0.0,Indifferent,1,0,0
2001229688E,27714,3000.320415707437,1,Yes,0,Indifferent,0
2000909705D,150863,3601.1153136273188,0.0,Yes,1,Indifferent,1
1473682D,122851,3899.838638230066,0.0,Indifferent,0,Indifferent,0
477890C,4945,4079.3843680823543,0.0,Yes,1,Indifferent,0
352042D,288252,3599.595635376623,1,Indifferent,0,0,0
1353447E,10733,899.6642210353847,0.0,Yes,0,0,1
11778155B,50684,10200.834698082135,1,Indifferent,0,0,0
1593230B,309754,900.0976035541402,0.0,Yes,0,0,0
2002228460A,16489,3599.59410797877,1,Indifferent,0,0,0
396399A,172190,2699.890235487047,1,Indifferent,1,0,1
1802968100B,16320,26399.40743609133,0.0,Yes,0,0,0
415084C,443758,600.8700686896359,1,Yes,1,0,0
104168A,269456,6000.828435335371,0.0,Indifferent,1,0,0
604180B,43509,2399.444928114804,0.0,Indifferent,0,0,0
46140072E,226218,2099.662345750187,1,Indifferent,0,Indifferent,0
818125A,274796,1198.5183313926946,1,Yes,0,0,1
1481359E,273322,3598.944597298453,0.0,Yes,0,0,0
1994044C,146708,899.7135237777734,1,Yes,0,0,1
2000827979A,180569,1200.3267241004394,1,Indifferent,0,0,1
324058E,181186,2999.692121800259,1,Indifferent,1,0,0
87322A,299075,899.7480678958136,1,Yes,0,0,0
2599057E,2886,4200.520460436347,0.0,Yes,0,0,0
468627C,43119,1200.0525802158522,1,Yes,1,Indifferent,1
1664729A,87380,2399.3082508010298,0.0,Indifferent,0,Indifferent,1
2001469857D,111370,5402.547685776119,1,Indifferent,0,Indifferent,0
1509318C,53326,3900.283679328532,1,Indifferent,0,Indifferent,1
412493B,464936,4499.980680821129,0.0,Indifferent,0,Indifferent,1
1605000E,123854,2397.753264796467,0.0,Yes,0,0,1
2002291849C,121676,13498.929994359358,1,Indifferent,1,0,1
2000271130C,165604,2100.4185415745665,1,Yes,0,0,1
2954161D,90322,8100.903644579767,0.0,Yes,0,0,0
2001420146C,239801,22200.420757011285,1,Indifferent,0,0,0
100039D,110604,4500.82043337923,0.0,Indifferent,1,0,0
2002640861B,21812,3000.2849522046813,1,Indifferent,1,0,0
1454516E,28768,3900.77839773786,0.0,Indifferent,0,Indifferent,0
1664729A,31209,2939.384636408084,0.0,Yes,0,0,0
181303B,38644,2102.281634456223,1,Indifferent,1,Indifferent,0
1641677A,55661,2399.946781104389,0.0,Yes,0,0,0
2002255005C,386187,2400.4218570496364,0.0,Indifferent,0,0,0
2001266365A,232487,2698.923831279428,0.0,Indifferent,1,0,1
123251C,159084,4799.278236125456,1,Indifferent,1,0,0
115830A,7949,479.2343980047538,0.0,Indifferent,1,Indifferent,0
1802687140D,210577,3299.0234346733855,0.0,Indifferent,0,0,1
1930181E,186122,8399.280371505887,1,Indifferent,1,0,0
2001755546C,97838,3599.3910555251464,0.0,Indifferent,0,0,0
2239844D,307752,1200.486531686021,1,Indifferent,0,Indifferent,0
1360142C,405150,1199.6287071727745,0.0,Indifferent,0,0,1
251653C,242760,2098.5671334971244,1,Indifferent,0,0,0
673686E,2886,4200.40583972398,1,Yes,1,Indifferent,0
244944C,221003,2100.758274103376,0.0,Yes,0,0,0
149342E,159900,7200.075191579834,0.0,Indifferent,1,Indifferent,0
2002207149B,39681,2100.7725539098387,1,Indifferent,0,Indifferent,1
1803163461D,95266,1800.5596711493242,0.0,Yes,0,0,1
1112647B,350006,36898.424342787184,1,Indifferent,1,Indifferent,0
2122172E,291607,2701.281983295575,1,Yes,0,Indifferent,1
754183D,268266,1201.3233343081615,0.0,Indifferent,0,0,1
2002182308B,89343,902.044345755884,0.0,Indifferent,1,0,1
1696072E,93886,3599.2980161874393,0.0,Indifferent,1,0,0
2001500490C,384019,4500.185102333142,1,Indifferent,0,0,0
2000234778D,432677,599.191170549178,0.0,Indifferent,1,0,0
744139A,9351,300.892595635813,1,Yes,1,0,0
2001475179A,90000,4201.027470684503,0.0,Yes,0,0,0
1800084720A,242319,1799.825053110501,0.0,Indifferent,0,Indifferent,1
456221D,31690,298.6827149316957,1,Yes,1,0,1
